"name","first_release","versions","archived","index"
"gaoptim","2013-01-01 06:40:00",2,TRUE,4754
"royston","2013-01-02 13:59:00",3,TRUE,4755
"PoiClaClu","2013-01-03 07:22:00",3,TRUE,4756
"superMDS","2013-01-03 07:30:00",3,TRUE,4757
"partialOR","2013-01-03 10:56:00",1,FALSE,4758
"alr4","2013-01-03 17:06:00",5,TRUE,4759
"akmeans","2013-01-04 08:00:00",2,TRUE,4760
"surface","2013-01-04 08:08:00",4,TRUE,4761
"proteomicdesign","2013-01-04 11:04:00",1,FALSE,4762
"MSwM","2013-01-04 15:48:00",3,TRUE,4763
"miscF","2013-01-04 15:48:00",4,TRUE,4764
"seeg","2013-01-04 16:20:00",1,FALSE,4765
"Stat2Data","2013-01-05 16:49:00",1,FALSE,4766
"metacom","2013-01-06 06:50:00",7,TRUE,4767
"igraphdata","2013-01-07 13:12:00",6,TRUE,4768
"displayHTS","2013-01-07 14:57:00",1,FALSE,4769
"stacomirtools","2013-01-07 16:56:00",2,TRUE,4770
"phylolm","2013-01-08 07:33:00",7,TRUE,4771
"RcmdrPlugin.EZR","2013-01-08 08:46:00",18,TRUE,4772
"Nozzle.R1","2013-01-08 18:18:00",3,TRUE,4773
"timeit","2013-01-08 21:43:00",3,TRUE,4774
"RcmdrPlugin.seeg","2013-01-08 21:52:00",1,FALSE,4775
"jaatha","2013-01-09 13:25:00",15,TRUE,4776
"PROTOLIDAR","2013-01-09 18:35:00",1,FALSE,4777
"parma","2013-01-09 19:54:00",4,TRUE,4778
"perARMA","2013-01-10 16:31:00",6,TRUE,4779
"quantregGrowth","2013-01-10 16:40:00",6,TRUE,4780
"tipom","2013-01-12 06:47:00",2,TRUE,4781
"BiDimRegression","2013-01-12 06:49:00",4,TRUE,4782
"ConConPiWiFun","2013-01-12 14:01:00",8,TRUE,4783
"pass","2013-01-12 14:01:00",1,FALSE,4784
"BcDiag","2013-01-13 18:27:00",10,TRUE,4785
"ibd","2013-01-14 07:01:00",3,TRUE,4786
"randomGLM","2013-01-14 07:50:00",2,TRUE,4787
"ESG","2013-01-14 09:53:00",1,FALSE,4788
"subtype","2013-01-14 12:53:00",1,FALSE,4789
"RcppRoll","2013-01-15 06:36:00",2,TRUE,4790
"cvAUC","2013-01-15 06:39:00",4,TRUE,4791
"kolmim","2013-01-15 06:57:00",3,TRUE,4792
"aBioMarVsuit","2013-01-15 07:00:00",1,TRUE,4793
"tsbugs","2013-01-15 11:51:00",3,TRUE,4794
"bscr","2013-01-15 12:44:00",2,TRUE,4795
"sqlutils","2013-01-15 13:36:00",4,TRUE,4796
"rms.gof","2013-01-16 07:10:00",1,FALSE,4797
"GWG","2013-01-17 10:27:00",1,FALSE,4798
"rforensicbatwing","2013-01-18 17:56:00",2,TRUE,4799
"streamR","2013-01-19 07:27:00",3,TRUE,4800
"RcppXts","2013-01-19 08:45:00",1,FALSE,4801
"currentSurvival","2013-01-19 18:54:00",1,FALSE,4802
"matie","2013-01-20 08:25:00",3,TRUE,4803
"ARAMIS","2013-01-21 18:14:00",2,TRUE,4804
"rattle","2013-01-22 13:38:00",10,TRUE,4805
"pmmlTransformations","2013-01-23 06:16:00",6,TRUE,4806
"hht","2013-01-23 15:20:00",8,TRUE,4807
"stochvol","2013-01-23 15:29:00",24,TRUE,4808
"medSTC","2013-01-24 07:24:00",1,FALSE,4809
"rbefdata","2013-01-24 14:44:00",8,TRUE,4810
"dave","2013-01-24 14:51:00",3,TRUE,4811
"marked","2013-01-25 07:24:00",9,TRUE,4812
"agrmt","2013-01-25 13:31:00",8,TRUE,4813
"FI","2013-01-25 16:42:00",1,FALSE,4814
"lmerTest","2013-01-26 07:14:00",14,TRUE,4815
"UWHAM","2013-01-26 07:33:00",1,FALSE,4816
"DTComPair","2013-01-26 21:18:00",7,TRUE,4817
"cldr","2013-01-28 06:29:00",3,TRUE,4818
"svDialogstcltk","2013-01-28 06:44:00",2,TRUE,4819
"RcmdrPlugin.plotByGroup","2013-01-28 16:47:00",1,FALSE,4820
"seqPERM","2013-01-28 16:47:00",1,FALSE,4821
"snpStatsWriter","2013-01-28 18:36:00",5,TRUE,4822
"ggdendro","2013-01-28 18:45:00",6,TRUE,4823
"waterData","2013-01-29 06:27:00",6,TRUE,4824
"MonoPoly","2013-01-29 08:29:00",4,TRUE,4825
"lisrelToR","2013-01-29 14:36:00",5,TRUE,4826
"semPlot","2013-01-29 15:46:00",6,TRUE,4827
"PReMiuM","2013-01-29 17:33:00",20,TRUE,4828
"SUE","2013-01-29 19:15:00",1,FALSE,4829
"argparse","2013-01-29 20:31:00",6,TRUE,4830
"roxyPackage","2013-01-30 03:08:00",2,TRUE,4831
"rdryad","2013-01-30 06:29:00",3,TRUE,4832
"expoTree","2013-01-30 06:52:00",4,TRUE,4833
"KappaGUI","2013-01-30 14:16:00",2,TRUE,4834
"nephro","2013-01-30 15:13:00",2,TRUE,4835
"mlearning","2013-01-30 21:31:00",1,FALSE,4836
"modiscloud","2013-01-31 07:11:00",2,TRUE,4837
"BH","2013-01-31 14:54:00",17,TRUE,4838
"dvn","2013-01-31 14:54:00",5,TRUE,4839
"Sequential","2013-01-31 17:56:00",10,TRUE,4840
"Ritc","2013-01-31 20:05:00",3,TRUE,4841
"qdap","2013-02-01 12:23:00",20,TRUE,4842
"distory","2013-02-01 16:11:00",3,TRUE,4843
"ArrayBin","2013-02-01 16:35:00",2,TRUE,4844
"nCDunnett","2013-02-01 16:36:00",2,TRUE,4845
"FAOSTAT","2013-02-01 22:10:00",6,TRUE,4846
"RSAP","2013-02-02 08:40:00",2,TRUE,4847
"InteractiveIGraph","2013-02-03 09:00:00",3,TRUE,4848
"ecp","2013-02-04 06:57:00",9,TRUE,4849
"PracTools","2013-02-04 17:10:00",6,TRUE,4850
"AnthropMMD","2013-02-05 11:45:00",6,TRUE,4851
"TimeMachine","2013-02-05 17:14:00",3,TRUE,4852
"partDSA","2013-02-06 07:08:00",5,TRUE,4853
"ExactPath","2013-02-06 07:27:00",1,FALSE,4854
"rlme","2013-02-06 08:58:00",4,TRUE,4855
"RMessenger","2013-02-06 10:16:00",6,TRUE,4856
"colorfulVennPlot","2013-02-06 13:45:00",4,TRUE,4857
"msme","2013-02-06 14:09:00",5,TRUE,4858
"ecosim","2013-02-07 06:51:00",3,TRUE,4859
"dendroextras","2013-02-07 08:27:00",4,TRUE,4860
"A3","2013-02-07 09:00:00",3,TRUE,4861
"RSA","2013-02-07 14:53:00",11,TRUE,4862
"stringdist","2013-02-07 14:55:00",19,TRUE,4863
"RDSTK","2013-02-07 17:36:00",2,TRUE,4864
"distrRmetrics","2013-02-07 18:38:00",3,TRUE,4865
"witness","2013-02-08 16:19:00",3,TRUE,4866
"kdetrees","2013-02-09 06:39:00",3,TRUE,4867
"CaDENCE","2013-02-09 07:14:00",5,TRUE,4868
"ExactNumCI","2013-02-09 14:27:00",1,TRUE,4869
"bayess","2013-02-09 21:07:00",1,FALSE,4870
"usl","2013-02-10 17:08:00",12,TRUE,4871
"gensemble","2013-02-11 05:57:00",1,FALSE,4872
"pairwise","2013-02-11 05:57:00",8,TRUE,4873
"vitality","2013-02-11 10:22:00",3,TRUE,4874
"rexpokit","2013-02-11 20:02:00",3,TRUE,4875
"zooimage","2013-02-11 20:03:00",2,TRUE,4876
"chebpol","2013-02-13 10:03:00",8,TRUE,4877
"ZeBook","2013-02-13 14:42:00",3,TRUE,4878
"MVN","2013-02-13 17:23:00",15,TRUE,4879
"multilevelPSA","2013-02-13 17:23:00",5,TRUE,4880
"TreeSimGM","2013-02-14 09:39:00",3,TRUE,4881
"PurBayes","2013-02-14 14:17:00",3,TRUE,4882
"rfigshare","2013-02-14 20:34:00",7,TRUE,4883
"genSurv","2013-02-14 22:37:00",4,TRUE,4884
"Iboot","2013-02-15 13:20:00",1,FALSE,4885
"catenary","2013-02-15 15:22:00",3,TRUE,4886
"hmmm","2013-02-15 16:02:00",4,TRUE,4887
"smdc","2013-02-15 18:45:00",1,FALSE,4888
"BACprior","2013-02-16 08:07:00",3,TRUE,4889
"GetR","2013-02-17 07:49:00",1,FALSE,4890
"audiolyzR","2013-02-17 07:56:00",1,FALSE,4891
"pitchRx","2013-02-18 08:12:00",18,TRUE,4892
"gems","2013-02-18 12:09:00",8,TRUE,4893
"noweb","2013-02-19 06:36:00",3,TRUE,4894
"PropClust","2013-02-19 09:11:00",2,TRUE,4895
"REBayes","2013-02-19 14:50:00",11,TRUE,4896
"designGG","2013-02-19 15:08:00",1,FALSE,4897
"outbreaker","2013-02-19 16:47:00",10,TRUE,4898
"sidier","2013-02-19 17:38:00",6,TRUE,4899
"Digiroo2","2013-02-21 06:52:00",1,FALSE,4900
"dsm","2013-02-21 06:52:00",10,TRUE,4901
"pca3d","2013-02-21 06:53:00",4,TRUE,4902
"DMR","2013-02-21 12:19:00",1,FALSE,4903
"MEET","2013-02-21 16:20:00",2,TRUE,4904
"SmoothHazard","2013-02-22 11:18:00",4,TRUE,4905
"plfm","2013-02-22 13:30:00",5,TRUE,4906
"MonetDB.R","2013-02-22 15:35:00",13,TRUE,4907
"abctools","2013-02-22 16:21:00",8,TRUE,4908
"pbdNCDF4","2013-02-24 07:59:00",5,TRUE,4909
"spatial.tools","2013-02-24 15:32:00",6,TRUE,4910
"jackknifeKME","2013-02-24 19:07:00",3,TRUE,4911
"dataone","2013-02-25 06:44:00",3,TRUE,4912
"dataonelibs","2013-02-25 06:44:00",1,TRUE,4913
"iWeigReg","2013-02-25 06:47:00",1,FALSE,4914
"DPw","2013-02-25 07:26:00",5,TRUE,4915
"phtt","2013-02-25 14:00:00",4,TRUE,4916
"Quandl","2013-02-25 17:21:00",10,TRUE,4917
"RClimMAWGEN","2013-02-25 19:16:00",2,TRUE,4918
"ringbuffer","2013-02-26 09:04:00",2,TRUE,4919
"questionr","2013-02-26 12:22:00",9,TRUE,4920
"earlywarnings","2013-02-27 10:15:00",3,TRUE,4921
"lfstat","2013-02-27 13:25:00",8,TRUE,4922
"MiClip","2013-02-28 06:14:00",3,TRUE,4923
"het.test","2013-02-28 06:26:00",1,FALSE,4924
"ddalpha","2013-02-28 13:26:00",13,TRUE,4925
"madsim","2013-02-28 15:33:00",4,TRUE,4926
"MOJOV","2013-02-28 15:37:00",1,FALSE,4927
"heatex","2013-02-28 15:43:00",1,FALSE,4928
"RCircos","2013-03-01 06:46:00",8,TRUE,4929
"rCMA","2013-03-01 12:41:00",2,TRUE,4930
"recluster","2013-03-01 16:37:00",7,TRUE,4931
"longCatEDA","2013-03-01 17:34:00",6,TRUE,4932
"ROSE","2013-03-01 19:08:00",3,TRUE,4933
"ExceedanceTools","2013-03-01 21:41:00",5,TRUE,4934
"PropScrRand","2013-03-03 07:50:00",2,TRUE,4935
"YplantQMC","2013-03-03 11:24:00",4,TRUE,4936
"eHOF","2013-03-03 11:25:00",13,TRUE,4937
"wethepeople","2013-03-03 19:07:00",4,TRUE,4938
"MAR1","2013-03-04 06:47:00",1,FALSE,4939
"nets","2013-03-04 08:09:00",2,TRUE,4940
"StandardizeText","2013-03-04 16:08:00",1,FALSE,4941
"survexp.fr","2013-03-04 19:37:00",1,FALSE,4942
"fftwtools","2013-03-05 05:55:00",6,TRUE,4943
"installr","2013-03-05 13:40:00",14,TRUE,4944
"cec2013","2013-03-05 17:04:00",2,TRUE,4945
"TDD","2013-03-06 06:09:00",2,TRUE,4946
"stream","2013-03-06 16:19:00",17,TRUE,4947
"statnet.common","2013-03-06 16:31:00",5,TRUE,4948
"IM","2013-03-06 17:46:00",1,FALSE,4949
"BOG","2013-03-06 17:52:00",3,TRUE,4950
"GESTr","2013-03-07 12:16:00",1,FALSE,4951
"LDOD","2013-03-07 15:11:00",1,FALSE,4952
"lazyData","2013-03-07 15:18:00",3,TRUE,4953
"mchof","2013-03-07 18:18:00",3,TRUE,4954
"easystab","2013-03-07 18:51:00",1,TRUE,4955
"rawFasta","2013-03-08 06:24:00",1,TRUE,4956
"robustlmm","2013-03-08 16:40:00",17,TRUE,4957
"OmicKriging","2013-03-09 04:29:00",4,TRUE,4958
"bigrf","2013-03-09 09:58:00",4,TRUE,4959
"mixture","2013-03-09 15:32:00",5,TRUE,4960
"GRaF","2013-03-10 07:30:00",4,TRUE,4961
"lbiassurv","2013-03-11 06:39:00",2,TRUE,4962
"httpuv","2013-03-11 06:54:00",10,TRUE,4963
"FuzzyStatProb","2013-03-11 06:56:00",4,TRUE,4964
"GUIDE","2013-03-11 08:45:00",6,TRUE,4965
"reports","2013-03-11 12:53:00",3,TRUE,4966
"bride","2013-03-11 14:36:00",3,TRUE,4967
"restlos","2013-03-11 15:49:00",5,TRUE,4968
"strvalidator","2013-03-11 16:11:00",14,TRUE,4969
"fastclime","2013-03-12 17:04:00",12,TRUE,4970
"psd","2013-03-13 06:31:00",6,TRUE,4971
"smdata","2013-03-13 17:32:00",2,TRUE,4972
"hsicCCA","2013-03-14 06:21:00",1,FALSE,4973
"CUMP","2013-03-14 07:23:00",2,TRUE,4974
"GriegSmith","2013-03-14 07:23:00",1,FALSE,4975
"BlockMessage","2013-03-14 16:33:00",1,FALSE,4976
"NPCirc","2013-03-14 16:33:00",3,TRUE,4977
"PResiduals","2013-03-14 16:33:00",6,TRUE,4978
"severity","2013-03-15 09:23:00",3,TRUE,4979
"TraMineRextras","2013-03-15 09:24:00",6,TRUE,4980
"nordklimdata1","2013-03-15 16:53:00",2,TRUE,4981
"popgraph","2013-03-16 06:20:00",3,TRUE,4982
"geospacom","2013-03-17 16:01:00",4,TRUE,4983
"ensembleMOS","2013-03-17 19:01:00",1,FALSE,4984
"OutlierDC","2013-03-18 08:26:00",3,TRUE,4985
"MixtureInf","2013-03-18 20:38:00",2,TRUE,4986
"DataFrameConstr","2013-03-19 09:45:00",2,TRUE,4987
"SLHD","2013-03-19 20:22:00",3,TRUE,4988
"covTest","2013-03-19 21:06:00",3,TRUE,4989
"PCovR","2013-03-20 12:15:00",9,TRUE,4990
"rCarto","2013-03-20 12:15:00",1,FALSE,4991
"inflection","2013-03-20 12:16:00",3,TRUE,4992
"Rgnuplot","2013-03-20 12:25:00",3,TRUE,4993
"seqminer","2013-03-20 16:18:00",26,TRUE,4994
"CDLasso","2013-03-20 16:34:00",2,TRUE,4995
"schoRsch","2013-03-20 18:09:00",4,TRUE,4996
"IBDhaploRtools","2013-03-21 06:41:00",3,TRUE,4997
"RadialPlotter","2013-03-21 06:53:00",9,TRUE,4998
"Morpho","2013-03-21 16:50:00",16,TRUE,4999
"MASSTIMATE","2013-03-21 17:29:00",4,TRUE,5000
"FluOMatic","2013-03-22 05:36:00",1,TRUE,5001
"margie","2013-03-22 13:34:00",1,TRUE,5002
"CCAGFA","2013-03-22 13:47:00",9,TRUE,5003
"repmis","2013-03-23 05:21:00",14,TRUE,5004
"RcmdrPlugin.MA","2013-03-23 05:30:00",2,TRUE,5005
"CondReg","2013-03-23 07:30:00",3,TRUE,5006
"hcc","2013-03-23 16:01:00",1,FALSE,5007
"bagRboostR","2013-03-24 03:34:00",2,TRUE,5008
"IBHM","2013-03-24 03:49:00",2,TRUE,5009
"EasyHTMLReport","2013-03-24 14:25:00",2,TRUE,5010
"mcIRT","2013-03-24 14:43:00",4,TRUE,5011
"rHadoopClient","2013-03-24 14:43:00",1,TRUE,5012
"HAP.ROR","2013-03-25 05:57:00",1,FALSE,5013
"pbdDEMO","2013-03-25 06:20:00",5,TRUE,5014
"metabolomics","2013-03-25 07:12:00",5,TRUE,5015
"aCRM","2013-03-25 10:08:00",2,TRUE,5016
"hashFunction","2013-03-25 13:21:00",1,FALSE,5017
"SemiMarkov","2013-03-25 13:24:00",8,TRUE,5018
"RCA","2013-03-25 20:24:00",6,TRUE,5019
"EasyUpliftTree","2013-03-26 11:07:00",1,TRUE,5020
"gamlr","2013-03-26 11:16:00",12,TRUE,5021
"rPython","2013-03-26 11:23:00",4,TRUE,5022
"exsic","2013-03-26 16:37:00",2,TRUE,5023
"meteogRam","2013-03-27 10:04:00",1,FALSE,5024
"demi","2013-03-27 11:08:00",4,TRUE,5025
"scidb","2013-03-27 17:17:00",5,TRUE,5026
"farsi","2013-03-27 17:26:00",1,FALSE,5027
"cwm","2013-03-28 07:47:00",2,TRUE,5028
"HPOSim","2013-03-28 08:04:00",3,TRUE,5029
"sprsmdl","2013-03-28 16:02:00",1,FALSE,5030
"pocrm","2013-03-28 21:47:00",6,TRUE,5031
"fbRanks","2013-03-29 06:59:00",3,TRUE,5032
"pooh","2013-03-29 11:24:00",4,TRUE,5033
"COBRA","2013-03-29 14:52:00",5,TRUE,5034
"speedRlibTF","2013-03-31 09:38:00",1,TRUE,5035
"gIPFrm","2013-03-31 10:16:00",2,TRUE,5036
"optAUC","2013-04-01 05:50:00",1,FALSE,5037
"SNPtools","2013-04-01 13:51:00",2,TRUE,5038
"skatMeta","2013-04-01 16:41:00",3,TRUE,5039
"df2json","2013-04-01 22:41:00",2,TRUE,5040
"bPeaks","2013-04-02 13:04:00",2,TRUE,5041
"shrink","2013-04-02 14:08:00",4,TRUE,5042
"llama","2013-04-02 18:51:00",12,TRUE,5043
"trioGxE","2013-04-02 23:39:00",1,FALSE,5044
"softImpute","2013-04-03 05:17:00",2,TRUE,5045
"marmap","2013-04-03 14:15:00",11,TRUE,5046
"specificity","2013-04-03 14:15:00",2,TRUE,5047
"ncbit","2013-04-03 18:01:00",1,FALSE,5048
"BaySIC","2013-04-03 22:51:00",1,FALSE,5049
"sae","2013-04-03 23:23:00",3,TRUE,5050
"cladoRcpp","2013-04-04 05:31:00",5,TRUE,5051
"GOsummaries","2013-04-04 11:52:00",2,TRUE,5052
"SSDforR","2013-04-04 11:52:00",18,TRUE,5053
"cape","2013-04-04 14:52:00",7,TRUE,5054
"LARF","2013-04-04 20:30:00",5,TRUE,5055
"persiandictionary","2013-04-04 23:02:00",1,FALSE,5056
"PlotRegionHighlighter","2013-04-05 16:25:00",1,FALSE,5057
"psbcGroup","2013-04-05 19:00:00",4,TRUE,5058
"astro","2013-04-06 13:31:00",3,TRUE,5059
"logistiX","2013-04-07 07:25:00",2,TRUE,5060
"pnn","2013-04-08 10:32:00",2,TRUE,5061
"ExactSampling","2013-04-08 12:24:00",1,TRUE,5062
"gplm","2013-04-08 12:55:00",5,TRUE,5063
"EpiModel","2013-04-08 15:44:00",19,TRUE,5064
"citccmst","2013-04-08 18:07:00",2,TRUE,5065
"Delaporte","2013-04-09 05:09:00",18,TRUE,5066
"sqlshare","2013-04-09 08:31:00",3,TRUE,5067
"SAVE","2013-04-09 13:05:00",5,TRUE,5068
"FastPCS","2013-04-09 15:20:00",11,TRUE,5069
"WebDevelopR","2013-04-09 15:29:00",1,TRUE,5070
"msarc","2013-04-09 16:24:00",6,TRUE,5071
"RSiteCatalyst","2013-04-09 16:52:00",18,TRUE,5072
"rmgarch","2013-04-10 06:55:00",6,TRUE,5073
"clinUtiDNA","2013-04-10 11:56:00",1,FALSE,5074
"RSGHB","2013-04-10 14:16:00",6,TRUE,5075
"ABCp2","2013-04-10 15:04:00",3,TRUE,5076
"RbioRXN","2013-04-11 05:17:00",7,TRUE,5077
"WARN","2013-04-12 12:36:00",4,TRUE,5078
"FBFsearch","2013-04-13 04:39:00",2,TRUE,5079
"mistral","2013-04-13 04:51:00",6,TRUE,5080
"coefficientalpha","2013-04-13 05:01:00",5,TRUE,5081
"RcmdrPlugin.lfstat","2013-04-15 08:20:00",5,TRUE,5082
"SMCRM","2013-04-15 12:47:00",2,TRUE,5083
"CheckDigit","2013-04-16 05:43:00",2,TRUE,5084
"genMOSS","2013-04-16 05:43:00",3,TRUE,5085
"lmeNBBayes","2013-04-16 05:43:00",5,TRUE,5086
"BenfordTests","2013-04-16 08:08:00",7,TRUE,5087
"phenex","2013-04-16 10:42:00",3,TRUE,5088
"spacejam","2013-04-16 17:38:00",1,FALSE,5089
"lmeNB","2013-04-16 19:27:00",4,TRUE,5090
"nsprcomp","2013-04-16 19:28:00",5,TRUE,5091
"tspmeta","2013-04-16 20:52:00",3,TRUE,5092
"datacheck","2013-04-16 21:37:00",5,TRUE,5093
"rmp","2013-04-17 12:48:00",2,TRUE,5094
"GAIPE","2013-04-17 17:22:00",1,FALSE,5095
"discrimARTs","2013-04-18 05:11:00",2,TRUE,5096
"threg","2013-04-18 05:29:00",2,TRUE,5097
"relax","2013-04-18 06:54:00",13,TRUE,5098
"GSIF","2013-04-18 17:05:00",17,TRUE,5099
"bbo","2013-04-19 04:21:00",2,TRUE,5100
"mvpart","2013-04-19 07:03:00",10,TRUE,5101
"CAMAN","2013-04-19 14:10:00",7,TRUE,5102
"TestScorer","2013-04-19 15:27:00",9,TRUE,5103
"sltl","2013-04-20 05:41:00",1,TRUE,5104
"cdb","2013-04-20 21:11:00",1,FALSE,5105
"RAP","2013-04-21 20:09:00",2,TRUE,5106
"causalsens","2013-04-21 20:09:00",2,TRUE,5107
"SMNCensReg","2013-04-22 22:58:00",7,TRUE,5108
"VGAMdata","2013-04-23 05:59:00",9,TRUE,5109
"superbiclust","2013-04-23 10:08:00",2,TRUE,5110
"CoinMinD","2013-04-23 19:19:00",2,TRUE,5111
"Reol","2013-04-23 19:19:00",5,TRUE,5112
"Rgbp","2013-04-23 19:19:00",10,TRUE,5113
"driftsel","2013-04-24 08:52:00",3,TRUE,5114
"CLAG","2013-04-25 05:24:00",6,TRUE,5115
"StVAR","2013-04-25 05:38:00",1,TRUE,5116
"RcmdrPlugin.EACSPIR","2013-04-25 05:51:00",5,TRUE,5117
"RNetLogo","2013-04-25 13:41:00",12,TRUE,5118
"dbEmpLikeNorm","2013-04-25 14:50:00",1,FALSE,5119
"MetaSKAT","2013-04-25 20:53:00",6,TRUE,5120
"bnpmr","2013-04-25 20:53:00",2,TRUE,5121
"poppr","2013-04-26 05:30:00",20,TRUE,5122
"snpEnrichment","2013-04-26 15:23:00",10,TRUE,5123
"FuzzyToolkitUoN","2013-04-26 16:26:00",1,FALSE,5124
"ergm.count","2013-04-27 11:53:00",4,TRUE,5125
"tergm","2013-04-27 11:54:00",8,TRUE,5126
"MicroStrategyR","2013-04-27 12:08:00",1,FALSE,5127
"OneTwoSamples","2013-04-28 05:58:00",3,TRUE,5128
"GoFKernel","2013-04-28 16:24:00",6,TRUE,5129
"biom","2013-04-29 05:26:00",5,TRUE,5130
"bgeva","2013-04-29 09:37:00",3,TRUE,5131
"sanon","2013-04-30 04:28:00",6,TRUE,5132
"cvxclustr","2013-04-30 06:40:00",3,TRUE,5133
"gains","2013-05-01 05:08:00",3,TRUE,5134
"CountsEPPM","2013-05-01 05:27:00",3,TRUE,5135
"tagcloud","2013-05-01 13:12:00",4,TRUE,5136
"OrdLogReg","2013-05-02 05:59:00",2,TRUE,5137
"SNPMClust","2013-05-02 06:11:00",3,TRUE,5138
"DendSer","2013-05-02 11:54:00",2,TRUE,5139
"SDBP","2013-05-02 16:18:00",1,TRUE,5140
"bigRR","2013-05-02 17:40:00",3,TRUE,5141
"GibbsACOV","2013-05-03 04:45:00",2,TRUE,5142
"rtop","2013-05-03 15:33:00",9,TRUE,5143
"diffdepprop","2013-05-03 17:07:00",1,FALSE,5144
"eventstudies","2013-05-06 06:57:00",2,TRUE,5145
"PIN","2013-05-07 04:22:00",1,TRUE,5146
"Dominance","2013-05-07 10:53:00",4,TRUE,5147
"ExpDes.pt","2013-05-07 15:22:00",1,FALSE,5148
"GuardianR","2013-05-07 20:03:00",8,TRUE,5149
"aods3","2013-05-07 20:07:00",4,TRUE,5150
"BayesBridge","2013-05-08 05:23:00",5,TRUE,5151
"parallelize.dynamic","2013-05-08 05:29:00",2,TRUE,5152
"refGenome","2013-05-08 16:35:00",11,TRUE,5153
"wpp2010","2013-05-09 10:09:00",1,FALSE,5154
"yhatr","2013-05-09 10:09:00",22,TRUE,5155
"NHEMOtree","2013-05-09 13:46:00",1,FALSE,5156
"timeline","2013-05-09 15:03:00",1,FALSE,5157
"RcppProgress","2013-05-10 14:10:00",4,TRUE,5158
"OpenMPController","2013-05-10 16:38:00",2,TRUE,5159
"nCal","2013-05-10 17:28:00",12,TRUE,5160
"ergmharris","2013-05-11 13:16:00",1,FALSE,5161
"SharpeR","2013-05-11 13:36:00",10,TRUE,5162
"polyCub","2013-05-11 18:06:00",10,TRUE,5163
"dclong.spt","2013-05-12 19:00:00",1,TRUE,5164
"geoscale","2013-05-13 15:40:00",3,TRUE,5165
"corHMM","2013-05-13 16:29:00",11,TRUE,5166
"glassomix","2013-05-13 17:34:00",3,TRUE,5167
"survMisc","2013-05-13 21:29:00",10,TRUE,5168
"relaxnet","2013-05-13 21:52:00",3,TRUE,5169
"bmrm","2013-05-14 08:07:00",7,TRUE,5170
"ABCExtremes","2013-05-15 08:45:00",1,TRUE,5171
"ALDqr","2013-05-15 08:45:00",5,TRUE,5172
"geigen","2013-05-15 22:07:00",12,TRUE,5173
"sequences","2013-05-16 06:15:00",4,TRUE,5174
"DataCombine","2013-05-16 08:44:00",22,TRUE,5175
"sgof","2013-05-16 11:16:00",8,TRUE,5176
"MDSGUI","2013-05-16 11:50:00",3,TRUE,5177
"grnn","2013-05-16 15:39:00",1,FALSE,5178
"xkcd","2013-05-16 17:43:00",5,TRUE,5179
"SEMID","2013-05-16 19:50:00",3,TRUE,5180
"chillR","2013-05-16 19:50:00",5,TRUE,5181
"readMETEO","2013-05-16 19:50:00",3,TRUE,5182
"SMFI5","2013-05-17 23:56:00",1,FALSE,5183
"CfEstimateQuantiles","2013-05-18 00:04:00",1,FALSE,5184
"wpp2008","2013-05-18 06:11:00",2,TRUE,5185
"pom","2013-05-19 06:15:00",2,TRUE,5186
"probsvm","2013-05-19 06:15:00",1,FALSE,5187
"msgpackR","2013-05-19 16:49:00",2,TRUE,5188
"Comp2ROC","2013-05-20 08:36:00",4,TRUE,5189
"nloptwrap","2013-05-20 20:26:00",2,TRUE,5190
"overlap","2013-05-21 05:19:00",6,TRUE,5191
"SetMethods","2013-05-21 12:52:00",2,TRUE,5192
"hint","2013-05-21 14:51:00",2,TRUE,5193
"gazetools","2013-05-21 14:53:00",1,TRUE,5194
"support.BWS","2013-05-22 05:47:00",4,TRUE,5195
"OPDOE","2013-05-22 05:53:00",4,TRUE,5196
"trueskill","2013-05-22 06:00:00",1,FALSE,5197
"BSquare","2013-05-22 15:07:00",2,TRUE,5198
"SnowballC","2013-05-22 16:27:00",2,TRUE,5199
"pcrsim","2013-05-23 05:31:00",4,TRUE,5200
"SODC","2013-05-23 13:53:00",1,FALSE,5201
"InferenceSMR","2013-05-23 15:41:00",1,FALSE,5202
"twostageTE","2013-05-24 05:38:00",4,TRUE,5203
"Demerelate","2013-05-24 08:29:00",5,TRUE,5204
"compositionsGUI","2013-05-24 10:34:00",1,TRUE,5205
"SparseTSCGM","2013-05-24 13:38:00",5,TRUE,5206
"structSSI","2013-05-25 07:22:00",6,TRUE,5207
"SDD","2013-05-25 13:30:00",3,TRUE,5208
"SphericalCubature","2013-05-25 13:35:00",5,TRUE,5209
"sparsediscrim","2013-05-25 18:04:00",3,TRUE,5210
"ALKr","2013-05-26 06:25:00",3,TRUE,5211
"ggROC","2013-05-26 09:09:00",1,FALSE,5212
"circlize","2013-05-26 12:46:00",28,TRUE,5213
"epibase","2013-05-26 21:42:00",4,TRUE,5214
"SesIndexCreatoR","2013-05-27 08:56:00",1,TRUE,5215
"GIGrvg","2013-05-27 11:13:00",4,TRUE,5216
"Tides","2013-05-27 14:56:00",3,TRUE,5217
"ODMconverter","2013-05-28 08:32:00",7,TRUE,5218
"TSclust","2013-05-28 11:53:00",6,TRUE,5219
"DTMCPack","2013-05-28 14:40:00",1,FALSE,5220
"VSURF","2013-05-28 15:36:00",12,TRUE,5221
"fitTetra","2013-05-28 20:43:00",1,FALSE,5222
